date,corridor,avg_tone,article_volume_pct,conflict_keyword_volume_pct,source
2024-02-25,red_sea,-3.4646390848118074,12.289644012944983,15.358134509316152,bigquery_historical
2024-02-26,red_sea,-2.613071837130992,11.326860841423949,14.341713467264713,bigquery_historical
2024-02-27,red_sea,-2.189840720961878,13.462783171521037,10.154159285364292,bigquery_historical
2024-02-28,red_sea,-2.555300391640172,14.401294498381878,25.343937280916666,bigquery_historical
2024-02-29,red_sea,-2.0642192906484387,9.263754045307444,11.097709597577676,bigquery_historical
2024-03-01,red_sea,-2.32855268208685,7.459546925566343,7.057153267247123,bigquery_historical
2024-03-02,red_sea,-3.8280643291389342,10.63915857605178,8.571105499227322,bigquery_historical
2024-03-03,red_sea,-3.996042808535272,9.336569579288026,10.460718907441612,bigquery_historical
2024-03-04,red_sea,-3.082450503753117,10.744336569579287,9.485758797884237,bigquery_historical
2024-03-05,red_sea,-3.585882098460767,12.580906148867314,12.81142814066564,bigquery_historical
2024-03-06,red_sea,-4.040322682784604,17.338187702265373,16.227557699797725,bigquery_historical
2024-03-07,red_sea,-4.099227856298676,15.388349514563107,22.34744261430026,bigquery_historical
2024-03-08,red_sea,-1.7911948773375552,9.41747572815534,9.622705514304023,bigquery_historical
2024-03-09,red_sea,-3.5533275837197555,9.101941747572816,16.458733808249473,bigquery_historical
2024-03-10,red_sea,-2.4059142179573554,4.830097087378641,10.524794894023346,bigquery_historical
2024-03-11,red_sea,-2.0200222606178566,7.5,6.3699069013606735,bigquery_historical
2024-03-12,red_sea,-3.224984098400274,10.542071197411003,14.511326372922245,bigquery_historical
2024-03-13,red_sea,-2.1194691838684867,7.73462783171521,10.503436231829435,bigquery_historical
2024-03-14,red_sea,-2.714212069058002,11.974110032362459,12.1518223964419,bigquery_historical
2024-03-15,red_sea,-3.3387116113785638,12.839805825242717,8.67036045883432,bigquery_historical
2024-03-16,red_sea,-3.2961513492758394,6.682847896440129,9.464400135690326,bigquery_historical
2024-03-17,red_sea,-3.56374739852534,7.726537216828479,10.255927028758812,bigquery_historical
2024-03-18,red_sea,-1.402859556555485,6.108414239482201,5.505509278454136,bigquery_historical
2024-03-19,red_sea,-2.019007353303791,7.588996763754046,5.056977372381994,bigquery_historical
2024-03-20,red_sea,-2.4116252862470167,8.810679611650485,5.408767102634655,bigquery_historical
2024-03-21,red_sea,-1.3105942562505006,9.894822006472491,4.535574736471801,bigquery_historical
2024-03-22,red_sea,-2.0347490621718167,7.0954692556634305,4.377269357858104,bigquery_historical
2024-03-23,red_sea,-2.964871185320235,5.655339805825243,6.594801050343624,bigquery_historical
2024-03-24,red_sea,-2.2162672745465044,4.587378640776699,10.250901461183775,bigquery_historical
2024-03-25,red_sea,-1.8376159905577645,5.105177993527508,6.864925307501917,bigquery_historical
2024-03-26,red_sea,-2.0385170265218653,7.305825242718448,5.038131493975602,bigquery_historical
2024-03-27,red_sea,-2.416409890696767,8.972491909385113,5.27182038621487,bigquery_historical
2024-03-28,red_sea,-1.8214606532840492,7.0954692556634305,5.817094468106493,bigquery_historical
2024-03-29,red_sea,-1.8642130496300808,5.4045307443365695,4.002864573517773,bigquery_historical
2024-03-30,red_sea,-1.7447359978358457,2.9773462783171523,1.5893357456057695,bigquery_historical
2024-03-31,red_sea,-1.6512609899906558,2.7427184466019416,2.154712097797545,bigquery_historical
2024-04-01,red_sea,-2.9455916095993167,6.699029126213592,5.5281243325418075,bigquery_historical
2024-04-02,red_sea,-2.5141505363226573,10.088996763754045,4.468985966102547,bigquery_historical
2024-04-03,red_sea,-2.337830998733048,8.292880258899677,4.676290628572866,bigquery_historical
2024-04-04,red_sea,-2.77100632591453,7.443365695792881,4.276758006357344,bigquery_historical
2024-04-05,red_sea,-2.6132265243800474,5.1618122977346275,4.360936263239231,bigquery_historical
2024-04-06,red_sea,-3.915036667808304,4.5792880258899675,1.8594600027640624,bigquery_historical
2024-04-07,red_sea,-4.086825636493911,4.805825242718447,5.440176899978642,bigquery_historical
2024-04-08,red_sea,-2.715269421749055,5.720064724919094,5.565816089354592,bigquery_historical
2024-04-09,red_sea,-2.310995959296427,6.011326860841424,2.77285690952722,bigquery_historical
2024-04-10,red_sea,-2.4357762408079418,5.841423948220065,5.533149900116845,bigquery_historical
2024-04-11,red_sea,-1.8850756441688357,5.169902912621359,3.0279044639603994,bigquery_historical
2024-04-12,red_sea,-2.8309021414180418,4.975728155339806,4.146093249406356,bigquery_historical
2024-04-13,red_sea,-3.773998895231732,6.73948220064725,6.592288266556107,bigquery_historical
2024-04-14,red_sea,-4.804160632827893,10.809061488673139,6.96041109142764,bigquery_historical
2024-04-15,red_sea,-4.229620314491098,10.776699029126213,5.7794027112937085,bigquery_historical
2024-04-16,red_sea,-3.427491330143682,9.085760517799352,5.678891359792948,bigquery_historical
2024-04-17,red_sea,-2.918331915055374,9.563106796116505,4.651162790697675,bigquery_historical
2024-04-18,red_sea,-2.4752207846431675,6.496763754045308,3.7427914515095555,bigquery_historical
2024-04-19,red_sea,-4.082981280493764,9.53074433656958,3.065596220773184,bigquery_historical
2024-04-20,red_sea,-4.229195466218935,6.2216828478964405,1.786589272926011,bigquery_historical
2024-04-21,red_sea,-2.00781049404739,3.220064724919094,1.2563918937595018,bigquery_historical
2024-04-22,red_sea,-1.8108684719952104,3.762135922330097,2.4185543954870408,bigquery_historical
2024-04-23,red_sea,-1.9163390621573773,3.737864077669903,1.9122284623019614,bigquery_historical
2024-04-24,red_sea,-1.815871564578732,5.841423948220065,3.3193873833126033,bigquery_historical
2024-04-25,red_sea,-2.8360118384549944,8.236245954692558,9.28096691920144,bigquery_historical
2024-04-26,red_sea,-2.414457952303672,4.5792880258899675,5.317050494390211,bigquery_historical
2024-04-27,red_sea,-4.260582821179256,6.189320388349515,11.517344490093352,bigquery_historical
2024-04-28,red_sea,-2.150910657234476,3.0097087378640777,3.323156558993882,bigquery_historical
2024-04-29,red_sea,-3.3499128532426843,6.5129449838187705,8.210521025718345,bigquery_historical
2024-04-30,red_sea,-2.703436584320458,6.642394822006473,9.867701933587128,bigquery_historical
2024-05-01,red_sea,-2.2254779167864456,4.741100323624595,3.300541504906211,bigquery_historical
2024-05-02,red_sea,-2.428804234419571,4.603559870550162,4.301885844232533,bigquery_historical
2024-05-03,red_sea,-2.83169660318788,4.627831715210355,4.947671277624918,bigquery_historical
2024-05-04,red_sea,-1.9094335506149929,3.13915857605178,2.045406003040469,bigquery_historical
2024-05-05,red_sea,-2.3298246786658057,3.713592233009709,1.2563918937595018,bigquery_historical
2024-05-06,red_sea,-2.021084029630366,4.085760517799352,2.6258590579573586,bigquery_historical
2024-05-07,red_sea,-1.1823556030573277,5.088996763754046,5.000439737162817,bigquery_historical
2024-05-08,red_sea,-1.123154807098135,3.794498381877023,1.3971077858605658,bigquery_historical
2024-05-09,red_sea,-2.3923098027088274,4.199029126213592,2.8017539230836888,bigquery_historical
2024-05-10,red_sea,-1.5641777529303094,2.7993527508090614,1.7149749349817198,bigquery_historical
2024-05-11,red_sea,-1.4209663723478492,2.2006472491909386,1.1307527043835517,bigquery_historical
2024-05-12,red_sea,-1.4696026373044713,2.1844660194174756,1.3179550965537175,bigquery_historical
2024-05-13,red_sea,-0.8630825627174705,3.632686084142395,1.5629515158368201,bigquery_historical
2024-05-14,red_sea,-1.3240752883842053,4.935275080906148,2.6384229768949536,bigquery_historical
2024-05-15,red_sea,-1.976270015520735,4.271844660194175,4.8546982774867145,bigquery_historical
2024-05-16,red_sea,-0.8414641377709208,4.797734627831715,4.031761587074241,bigquery_historical
2024-05-17,red_sea,-1.793713377435246,3.2605177993527508,2.721344841883081,bigquery_historical
2024-05-18,red_sea,-2.8552859979865888,4.3365695792880254,4.835852399080322,bigquery_historical
2024-05-19,red_sea,-1.2589358114535802,3.017799352750809,2.481373990175016,bigquery_historical
2024-05-20,red_sea,-2.0134244300051787,3.8834951456310676,2.917341977309563,bigquery_historical
2024-05-21,red_sea,-1.7752337935866342,3.13915857605178,3.115851896523564,bigquery_historical
2024-05-22,red_sea,-1.5852425476961145,3.5436893203883497,1.968766097521139,bigquery_historical
2024-05-23,red_sea,-3.1812474694649437,4.433656957928803,2.854522382621588,bigquery_historical
2024-05-24,red_sea,-2.46874903320051,4.223300970873786,4.887364466724462,bigquery_historical
2024-05-25,red_sea,-1.3318616291513343,1.9741100323624596,2.684909476964055,bigquery_historical
2024-05-26,red_sea,-1.4985857998134846,1.755663430420712,1.2563918937595018,bigquery_historical
2024-05-27,red_sea,-1.9723969405730304,2.9207119741100325,2.569321422738181,bigquery_historical
2024-05-28,red_sea,-1.775538438377106,5.275080906148867,6.975487794152754,bigquery_historical
2024-05-29,red_sea,-2.9265443618129905,7.273462783171521,9.267146608370085,bigquery_historical
2024-05-30,red_sea,-3.1812447062870355,5.048543689320388,2.9801615719975376,bigquery_historical
2024-05-31,red_sea,-4.286341789978075,11.529126213592233,13.566519668815102,bigquery_historical
2024-06-01,red_sea,-3.156410351580521,4.700647249190938,4.871031372105588,bigquery_historical
2024-06-02,red_sea,-2.964729034517732,4.077669902912621,4.01040292488033,bigquery_historical
2024-06-03,red_sea,-2.372380004020007,5.436893203883495,3.4198987348133634,bigquery_historical
2024-06-04,red_sea,-1.2544493942282893,4.247572815533981,2.5944492606133713,bigquery_historical
2024-06-05,red_sea,-1.2412434383804534,3.3737864077669903,2.9964946666164116,bigquery_historical
2024-06-06,red_sea,-2.570861177234317,5.1618122977346275,3.5555890593393897,bigquery_historical
2024-06-07,red_sea,-3.5952861879982483,5.970873786407767,3.5606146269144276,bigquery_historical
2024-06-08,red_sea,-1.8383624709440616,4.830097087378641,3.60584473508977,bigquery_historical
2024-06-09,red_sea,-3.786582336303866,3.9482200647249193,4.271732438782306,bigquery_historical
2024-06-10,red_sea,-2.61679239714255,2.7831715210355985,2.387144598143053,bigquery_historical
2024-06-11,red_sea,-2.085189463097929,3.6974110032362457,1.3820310831354519,bigquery_historical
2024-06-12,red_sea,-2.4291347580196385,5.339805825242718,3.159825612805147,bigquery_historical
2024-06-13,red_sea,-3.982196471188733,7.176375404530743,6.749337253276044,bigquery_historical
2024-06-14,red_sea,-3.965470808805344,8.284789644012944,12.032465166534749,bigquery_historical
2024-06-15,red_sea,-4.871017648869352,6.666666666666667,11.553779855012378,bigquery_historical
2024-06-16,red_sea,-4.349544028741027,4.328478964401294,9.93554709585014,bigquery_historical
2024-06-17,red_sea,-3.2304572791982946,5.008090614886732,10.619024286055309,bigquery_historical
2024-06-18,red_sea,-2.8397309724800577,4.223300970873786,4.849672709911677,bigquery_historical
2024-06-19,red_sea,-3.9903374971744254,8.673139158576051,6.341009887804205,bigquery_historical
2024-06-20,red_sea,-3.2814658553531566,5.938511326860842,6.616159712537536,bigquery_historical
2024-06-21,red_sea,-2.87746066534486,3.6731391585760518,2.9776487882100193,bigquery_historical
2024-06-22,red_sea,-3.2780120147049727,4.12621359223301,5.078336034575906,bigquery_historical
2024-06-23,red_sea,-3.854314975772774,6.148867313915858,11.028608043420904,bigquery_historical
2024-06-24,red_sea,-3.0644219342148364,4.927184466019417,6.249293279559761,bigquery_historical
2024-06-25,red_sea,-1.8807805981275232,3.001618122977346,4.183785006219141,bigquery_historical
2024-06-26,red_sea,-1.8037058814970552,3.899676375404531,1.2438279748219068,bigquery_historical
2024-06-27,red_sea,-2.0943204374244084,4.82200647249191,6.814669631751537,bigquery_historical
2024-06-28,red_sea,-2.845319256343925,3.357605177993527,5.348460291734199,bigquery_historical
2024-06-29,red_sea,-3.446754405403473,2.8317152103559873,5.153719548201476,bigquery_historical
2024-06-30,red_sea,-1.687815808847828,1.755663430420712,2.7452162878645114,bigquery_historical
2024-07-01,red_sea,-1.550080596854567,2.7750809061488675,2.306735516942445,bigquery_historical
2024-07-02,red_sea,-1.7440602607880091,3.300970873786408,2.872111869134221,bigquery_historical
2024-07-03,red_sea,-1.7501176987428766,4.506472491909385,3.897327654441974,bigquery_historical
2024-07-04,red_sea,-0.0820413684307988,2.5485436893203883,0.8593720553314992,bigquery_historical
2024-07-05,red_sea,-1.2198303348724286,2.5,0.5025567575038007,bigquery_historical
2024-07-06,red_sea,0.1566484938914151,3.228155339805825,0.8794743256316512,bigquery_historical
2024-07-07,red_sea,-1.1878872051692426,2.3705501618122975,1.0679331096955764,bigquery_historical
2024-07-08,red_sea,-1.6836535210688697,3.349514563106796,1.9046901109394048,bigquery_historical
2024-07-09,red_sea,-1.501315647058502,3.1310679611650487,2.387144598143053,bigquery_historical
2024-07-10,red_sea,-2.180604013695464,3.3090614886731395,2.173557976203938,bigquery_historical
2024-07-11,red_sea,-2.112243153133142,5.080906148867314,2.6886786526453337,bigquery_historical
2024-07-12,red_sea,-1.7776289447553455,3.017799352750809,3.7164072217406066,bigquery_historical
2024-07-13,red_sea,-1.0059744240678978,1.6181229773462782,2.486399557750054,bigquery_historical
2024-07-14,red_sea,-0.5724119104979891,1.6423948220064724,1.8406141243576701,bigquery_historical
2024-07-15,red_sea,-2.1471593883628217,3.802588996763754,4.827057655824006,bigquery_historical
2024-07-16,red_sea,-3.0173832853060407,5.323624595469256,5.665071048961593,bigquery_historical
2024-07-17,red_sea,-2.4501799995845377,3.5922330097087376,3.9274810598922025,bigquery_historical
2024-07-18,red_sea,-1.8762856484382773,3.0663430420711975,3.5945372080459346,bigquery_historical
2024-07-19,red_sea,-3.9205537960994494,5.566343042071197,3.300541504906211,bigquery_historical
2024-07-20,red_sea,-2.9836113388883567,5.501618122977346,4.845903534230398,bigquery_historical
2024-07-21,red_sea,-4.739017446035468,8.333333333333332,7.777065822371315,bigquery_historical
2024-07-22,red_sea,-2.810377843899176,4.029126213592233,6.271908333647433,bigquery_historical
2024-07-23,red_sea,-2.434900563750003,3.6650485436893208,3.622177829708643,bigquery_historical
2024-07-24,red_sea,-1.417522215753917,3.7297734627831716,3.399796464513212,bigquery_historical
2024-07-25,red_sea,-1.9886325276268548,3.0825242718446604,2.030329300315355,bigquery_historical
2024-07-26,red_sea,-1.7492090401774207,2.0307443365695796,1.7237696782380363,bigquery_historical
2024-07-27,red_sea,-1.5547598185496398,2.5970873786407767,2.909803625947006,bigquery_historical
2024-07-28,red_sea,-1.2547286389131127,0.9870550161812298,0.12563918937595017,bigquery_historical
2024-07-29,red_sea,-1.9364452442507043,1.8689320388349515,1.4724912994861359,bigquery_historical
2024-07-30,red_sea,-0.9173530988016806,1.9902912621359223,1.7589486512633024,bigquery_historical
2024-07-31,red_sea,-3.228395975143508,3.713592233009709,2.173557976203938,bigquery_historical
2024-08-01,red_sea,-2.2644966638136697,3.77831715210356,2.721344841883081,bigquery_historical
2024-08-02,red_sea,-3.318277956484208,3.899676375404531,2.618320706594802,bigquery_historical
2024-08-03,red_sea,-3.126796762556381,3.1310679611650487,2.9801615719975376,bigquery_historical
2024-08-04,red_sea,-3.990964269253962,2.7912621359223304,3.427437086175921,bigquery_historical
2024-08-05,red_sea,-2.700601125538097,3.48705501618123,1.973791665096177,bigquery_historical
2024-08-06,red_sea,-2.3588617360912174,4.093851132686084,3.104544369479729,bigquery_historical
2024-08-07,red_sea,-2.295932737838069,3.9886731391585757,2.8633171258779044,bigquery_historical
2024-08-08,red_sea,-2.8271503271932508,4.110032362459546,2.601987611975928,bigquery_historical
2024-08-09,red_sea,-3.2944393584530185,3.9886731391585757,4.829570439611524,bigquery_historical
2024-08-10,red_sea,-1.9783061350480888,1.6343042071197411,1.9373563001771517,bigquery_historical
2024-08-11,red_sea,-1.804024225944575,2.1601941747572817,1.0051135150076014,bigquery_historical
2024-08-12,red_sea,-1.4351557572994988,2.1763754045307446,2.2451723141482294,bigquery_historical
2024-08-13,red_sea,-3.6169542876863545,4.733009708737864,4.368474614601787,bigquery_historical
2024-08-14,red_sea,-2.895709182795486,4.385113268608414,2.339401706180192,bigquery_historical
2024-08-15,red_sea,-1.2339828600136802,2.459546925566343,0.6281959468797509,bigquery_historical
2024-08-16,red_sea,-2.1664915112398657,2.3705501618122975,1.2563918937595018,bigquery_historical
2024-08-17,red_sea,-0.931936048087143,1.116504854368932,0.791526893068486,bigquery_historical
2024-08-18,red_sea,-1.4250009560145422,1.5129449838187703,1.1307527043835517,bigquery_historical
2024-08-19,red_sea,-1.3038743001363735,2.912621359223301,1.459927380548541,bigquery_historical
2024-08-20,red_sea,-0.9269777897006024,1.9741100323624596,1.2563918937595018,bigquery_historical
2024-08-21,red_sea,-4.130026514677799,4.789644012944984,4.479037101252624,bigquery_historical
2024-08-22,red_sea,-3.398307093700652,5.11326860841424,9.372683527445883,bigquery_historical
2024-08-23,red_sea,-2.8420416492660383,4.23948220064725,4.472755141783826,bigquery_historical
2024-08-24,red_sea,-3.6554866123760976,3.43042071197411,2.5065018280502063,bigquery_historical
2024-08-25,red_sea,-4.357570215099344,2.475728155339806,1.9850991921400127,bigquery_historical
2024-08-26,red_sea,-4.643179807084036,5.315533980582524,5.1411556292638805,bigquery_historical
2024-08-27,red_sea,-4.693229244170127,5.1537216828478964,5.074566858894627,bigquery_historical
2024-08-28,red_sea,-3.3254829328815942,5.857605177993527,5.5532521704169975,bigquery_historical
2024-08-29,red_sea,-2.511122229302186,6.302588996763754,5.122309750857489,bigquery_historical
2024-08-30,red_sea,-2.8640556643668256,4.207119741100324,2.8331637204276765,bigquery_historical
2024-08-31,red_sea,-3.319300595806942,2.532362459546926,0.7839885417059291,bigquery_historical
2026-08-16,red_sea,0.0,0.0,0.0,doc_api_live
2026-08-17,red_sea,0.0,0.0,0.0,doc_api_live
2026-08-18,red_sea,0.0,0.0,0.0,doc_api_live
2026-08-19,red_sea,0.0,0.0,0.0,doc_api_live
2026-08-20,red_sea,0.0,0.0,0.0,doc_api_live
2026-08-21,red_sea,0.0,0.0,0.0,doc_api_live
2026-08-22,red_sea,0.0,0.0,0.0,doc_api_live
2026-08-23,red_sea,0.0,0.0,0.0,doc_api_live
